date,CU,AL,ZN,NI
2017-01-26,0.28737760626578135,0.26965312183892715,0.2088832941589628,0.23408597773632864
2017-02-03,0.2879434052067059,0.269617508068948,0.2090535915381994,0.23338549518614657
2017-02-06,0.29054027731887916,0.27179737217987904,0.211271101369229,0.2263912491320128
2017-02-07,0.2884892636159554,0.2726404278116625,0.21057373912063906,0.22829656945174312
2017-02-08,0.2887320624510671,0.27221726784886624,0.210890117903416,0.2281605517966508
2017-02-09,0.28711347578715357,0.2702231776242383,0.20952404970781155,0.23313929688079668
2017-02-10,0.2853353504513923,0.27021847635441765,0.2096441998202916,0.23480197337389846
2017-02-13,0.2839911749205121,0.26906761154379427,0.20890805921629346,0.23803315431940011
2017-02-14,0.2835861945113223,0.26854504549319347,0.2092736337311856,0.23859512626429868
2017-02-15,0.2711743398803466,0.27242624423450046,0.2149969727357247,0.24140244314942821
2017-02-16,0.2715165841628215,0.27011632439463273,0.21534916746573912,0.24301792397680677
2017-02-17,0.26313742458864725,0.2723410512651177,0.21807439286499491,0.2464471312812402
2017-02-20,0.26307236175765164,0.27240210774665147,0.2174417764172184,0.24708375407847846
2017-02-21,0.26267303895568944,0.2718497332167466,0.21803157057730813,0.24744565725025577
2017-02-22,0.2617699992000768,0.27220698351499056,0.21841168439778758,0.24761133288714499
2017-02-23,0.25857164868999166,0.2797953548979522,0.21661375205937694,0.2450192443526793
2017-02-24,0.2573632945582615,0.2829751036316578,0.21645205444529056,0.2432095473647902
2017-02-27,0.2556249832052791,0.28788097602575113,0.2145537962179245,0.2419402445510454
2017-02-28,0.25381469906820536,0.28819045134593196,0.21458710516852883,0.24340774441733393
2017-03-01,0.2545858671028523,0.28863404233257695,0.21493664739395646,0.24184344317061424
2017-03-02,0.24797108751346225,0.28422354379820397,0.20945757719346728,0.2583477914948664
2017-03-03,0.2463298250054482,0.28393351051056676,0.21135292973706138,0.25838373474692355
2017-03-06,0.24610743163129703,0.28390836617881776,0.21127735587759816,0.25870684631228713
2017-03-07,0.24573000638437284,0.2843235560390372,0.21038950900648554,0.2595569285701043
2017-03-08,0.24665834997638367,0.2849155426349085,0.20734572455877856,0.26108038282992924
2017-03-09,0.24587440241287986,0.2844873799507305,0.20810162190129025,0.2615365957350995
2017-03-10,0.24583170921647501,0.28465003019881613,0.20895056214734756,0.2605676984373614
2017-03-13,0.2463163890810108,0.2943948071424291,0.20939942306485812,0.24988938071170208
2017-03-14,0.24823762546136155,0.28924941170682805,0.21004377764325488,0.2524691851885556
2017-03-15,0.24839016031535854,0.2896228843840954,0.20920099816568835,0.25278595713485774
2017-03-16,0.24936961911530026,0.2870081530603308,0.2097902438959232,0.2538319839284458
2017-03-17,0.2500907135198202,0.28744609520776027,0.20905501842615354,0.25340817284626593
2017-03-20,0.2491281421210696,0.2846154463661297,0.20676761963475676,0.259488791878044
2017-03-21,0.24954493525131985,0.28403107421488677,0.2070828381741742,0.25934115235961913
2017-03-22,0.2489027500609187,0.2849696762145383,0.20630235057139337,0.25982522315314976
2017-03-23,0.24877932806843314,0.28483214598753753,0.20575689840459674,0.26063162753943253
2017-03-24,0.24944576955694464,0.2866190666995998,0.20567166695562827,0.2582634967878274
2017-03-27,0.24918170938871073,0.2876034386063702,0.20547447830894108,0.257740373695978
2017-03-28,0.24827104956718354,0.28938130048957544,0.20465882419222173,0.2576888257510193
2017-03-29,0.25116196558513826,0.29400213445471124,0.2044848991697416,0.2503510007904088
2017-03-30,0.2507067391633341,0.29385975835748557,0.20491171207488063,0.25052179040429984
2017-03-31,0.25168054427827063,0.2938562306965178,0.20760115356959172,0.24686207145561995
2017-04-05,0.25134550470410216,0.2940595048914714,0.20744244362177963,0.24715254678264678
2017-04-06,0.2539405597971367,0.297225327932195,0.208882012369814,0.2399520999008544
2017-04-07,0.2559606284198696,0.2957812524413661,0.21030391368934345,0.23795420544942097
2017-04-10,0.25423324468965475,0.3001473061134503,0.20916744455179603,0.23645200464509897
2017-04-11,0.25843059583879746,0.30287384703234277,0.20999577896105887,0.22869977816780093
2017-04-12,0.25957126811036235,0.3032546382428174,0.21171837885553946,0.22545571479128074
2017-04-13,0.2598496665887936,0.3003297435147755,0.21289480184715187,0.22692578804927896
2017-04-14,0.26372157061308915,0.30519939268610413,0.216682584791514,0.21439645190929285
2017-04-17,0.26316216817405286,0.3051936183594429,0.21765338100940185,0.21399083245710224
2017-04-18,0.26372545067382025,0.30516691933834483,0.21866882324634807,0.2124388067414868
2017-04-19,0.2646455976544853,0.3005808255455611,0.22036821505062762,0.214405361749326
2017-04-20,0.26396414057231976,0.3005188701967319,0.2211017051569864,0.21441528407396196
2017-04-21,0.2655316342956425,0.2974089495389468,0.22269140327044626,0.21436801289496438
2017-04-24,0.2641878092857678,0.29979022574769343,0.22271687919931554,0.21330508576722318
2017-04-25,0.2548652151036069,0.3052668763369049,0.23424869551882793,0.2056192130406603
2017-04-26,0.2538539467251006,0.3092872449517502,0.23477044307462522,0.20208836524852403
2017-04-27,0.2536511367135612,0.30869151790316923,0.23584616639883263,0.20181117898443704
2017-04-28,0.25294868651006447,0.3090836039141248,0.23684233600562063,0.20112537357019009
2017-05-02,0.2525316080249222,0.30876303075598155,0.23793230071972557,0.2007730604993706
2017-05-03,0.2540302810867369,0.302942282623427,0.24535483114828488,0.19767260514155116
2017-05-04,0.25329084207510344,0.30100009627669827,0.24868301890708577,0.19702604274111252
2017-05-05,0.2502821269542975,0.3020918250949133,0.2519985297605754,0.1956275181902138
2017-05-08,0.25103016982882975,0.30686548088624643,0.25577406494077815,0.18633028434414567
2017-05-09,0.2510176224305116,0.30225141185504856,0.2544356315878128,0.1922953341266271
2017-05-10,0.25234452830920917,0.298435106285203,0.2572045505737554,0.19201581483183247
2017-05-11,0.26547361041742745,0.2919637217536651,0.2533316186115787,0.1892310492173288
2017-05-12,0.31699237936465724,0.263075266863833,0.2498823472347927,0.1700500065367172
2017-05-15,0.31123083327972567,0.265687266257573,0.25226187144557605,0.17082002901712534
2017-05-16,0.30799133609336143,0.26732601690009816,0.2528251516548799,0.17185749535166056
2017-05-17,0.30398904803462357,0.26849652629807236,0.254508457694803,0.17300596797250112
2017-05-18,0.3039325572013829,0.2699323867882174,0.25454567999908934,0.1715893760113104
2017-05-19,0.30416103621001794,0.27015213781904285,0.2544104815909521,0.17127634437998718
2017-05-22,0.30048510467943396,0.2747407468041801,0.25376261439364073,0.1710115341227452
2017-05-23,0.28923661613425444,0.28338773677602297,0.25349689197884995,0.1738787551108726
2017-05-24,0.2880856325253142,0.2856843084055312,0.254491025264762,0.17173903380439262
2017-05-25,0.28812920730713165,0.28570553126772186,0.25456398268663233,0.17160127873851408
2017-05-26,0.28827498358106557,0.28585487789873115,0.25593322057979684,0.16993691794040652
2017-05-31,0.28829487560887074,0.28586168690645186,0.25609682551574825,0.16974661196892923
2017-06-01,0.28749443825025306,0.28570997224701333,0.25738762541279336,0.16940796408994016
2017-06-02,0.2878413451328701,0.2870704724102411,0.25872291046999374,0.16636527198689527
2017-06-05,0.2877265988934516,0.28706714882124873,0.2586580869592218,0.16654816532607783
2017-06-06,0.28603501035133344,0.2883309022348555,0.25944594967553003,0.1661881377382811
2017-06-07,0.28614241362164766,0.2888566730663596,0.25944572023173884,0.1655551930802539
2017-06-08,0.28485599795078037,0.2890413103653184,0.2597252813304894,0.16637741035341186
2017-06-09,0.28609565166605944,0.29061376093833186,0.2562581279623727,0.16703245943323605
2017-06-12,0.28346506951760675,0.2923221506275326,0.2560672016356137,0.16814557821924697
2017-06-13,0.2794386124174991,0.29401983575760854,0.25714923910709614,0.1693923127177961
2017-06-14,0.27907960562839923,0.2950234477446556,0.2569724983910987,0.16892444823584665
2017-06-15,0.27859578908553295,0.2984183929956668,0.2532951534448148,0.16969066447398565
2017-06-16,0.2785812962543513,0.29903762744845525,0.25244846392337816,0.16993261237381527
2017-06-19,0.27638637097436536,0.30369388032480116,0.2509982672514478,0.1689214814493857
2017-06-20,0.27540832316335806,0.3062171178363452,0.2500526748096676,0.16832188419062913
2017-06-21,0.275122577412243,0.30664072522545655,0.24975606861745783,0.16848062874484274
2017-06-22,0.2713064105103963,0.307490768038071,0.25463623785623113,0.16656658359530163
2017-06-23,0.27105324829027394,0.3081818445228371,0.25402758591621705,0.16673732127067195
2017-06-26,0.2706348207496457,0.3106289134752978,0.2520770446531817,0.1666592211218748
2017-06-27,0.2682476989674214,0.31067823614691886,0.25427045527833275,0.16680360960732693
2017-06-28,0.26763934013066376,0.3107252744455432,0.2553096012748917,0.16632578414890123
2017-06-29,0.2624519163077409,0.3030411737572518,0.26871657858502285,0.1657903313499845
2017-06-30,0.2622399742231054,0.30451820790458856,0.26796267290653775,0.16527914496576832
2017-07-03,0.26244324413744446,0.30702367058885666,0.2664243369330742,0.16410874834062475
2017-07-04,0.26247196351422597,0.3071197006858864,0.26634474675858677,0.16406358904130075
2017-07-05,0.2616083850038928,0.3096856863094417,0.2653189734823763,0.1633869552042894
2017-07-06,0.2607372426654064,0.31267665013703877,0.26433024778109926,0.1622558594164557
2017-07-07,0.2613842640504708,0.3118992545896085,0.26441212913755385,0.16230435222236697
2017-07-10,0.2615366169690648,0.3119279017569575,0.26430434887976256,0.1622311323942152
2017-07-11,0.2618554253093608,0.31199695634179386,0.264080476215779,0.16206714213306633
2017-07-12,0.26202616611119683,0.3119807100600275,0.2639750953159806,0.16201802851279495
2017-07-13,0.2609191988013727,0.3166093573498936,0.2623444780444647,0.16012696580426894
2017-07-14,0.26186833303357,0.3171245618947095,0.26138211368622055,0.15962499138550007
2017-07-17,0.25975985181755035,0.3227355140311405,0.2592318698807468,0.15827276427056236
2017-07-18,0.26021279693323296,0.3229545338424414,0.2585643633554971,0.15826830586882873
2017-07-19,0.260854788531935,0.3231354729829152,0.25850546997691926,0.15750426850823046
2017-07-20,0.2622977653176608,0.321875332730334,0.2589305197391286,0.15689638221287663
2017-07-21,0.26233191493682584,0.32166559262328087,0.25932818980691313,0.15667430263298024
2017-07-24,0.2623509810783482,0.3217029819716652,0.2593641024222202,0.15658193452776634
2017-07-25,0.2621023935447516,0.32197722879962865,0.25925817375696353,0.15666220389865632
2017-07-26,0.26085473883966664,0.3236937395764331,0.2598430339132244,0.15560848767067595
2017-07-27,0.2595271188749655,0.32557932278593216,0.2592376453680666,0.15565591297103573
2017-07-28,0.2571208297112837,0.327162263165206,0.2596069076583405,0.15610999946516993
2017-07-31,0.2555219716395968,0.32539844286531344,0.26046165870182547,0.15861792679326434
2017-08-01,0.25625345350784684,0.3244651768419881,0.26155410414691727,0.1577272655032477
2017-08-02,0.25601886432960846,0.325043565849716,0.26086040112314535,0.15807716869753027
2017-08-03,0.2561440544491202,0.32513610346857386,0.26059705489075347,0.15812278719155246
2017-08-04,0.2570854946071768,0.3242599639482548,0.26093995043002577,0.15771459101454266
2017-08-07,0.2576329311757701,0.32509946107706955,0.2595883407071607,0.1576792670399998
2017-08-08,0.25732866873458715,0.3243227791860674,0.26110845203808736,0.15724010004125802
2017-08-09,0.26905661009910925,0.3172507503964308,0.2590716781710497,0.15462096133341008
2017-08-10,0.26799617871182235,0.32130350104657146,0.2567781163533464,0.15392220388825972
2017-08-11,0.275551034803976,0.32141972619572756,0.2495432668919753,0.15348597210832113
2017-08-14,0.27417587785088704,0.32163983354099596,0.2504965695650178,0.1536877190430991
2017-08-15,0.27313960514074626,0.3233186461908635,0.2499794886262562,0.15356226004213408
2017-08-16,0.2756175302913695,0.3208326223996617,0.24990179859608658,0.1536480487128822
2017-08-17,0.2755140853435876,0.3208279429063881,0.25005583690549954,0.1536021348445247
2017-08-18,0.2775980169132489,0.3223598818726463,0.24544833672913413,0.15459376448497064
2017-08-21,0.2785156108990604,0.3252562017799311,0.23969932865913757,0.15652885866187094
2017-08-22,0.2805240066110953,0.324969295056901,0.23842500507772377,0.15608169325428004
2017-08-23,0.2782920081162647,0.3257952620922459,0.23881787656528242,0.157094853226207
2017-08-24,0.2756985564669069,0.32696910822255887,0.23967636827504765,0.15765596703548654
2017-08-25,0.27354077318708125,0.3273869598258134,0.24105758254692655,0.15801468444017885
2017-08-28,0.2730274284800841,0.3272587420203045,0.24157049485909646,0.15814333464051497
2017-08-29,0.2683821314248952,0.3284793728023565,0.24390532882477983,0.15923316694796846
2017-08-30,0.26613540129852026,0.32911851544117887,0.24700014450564897,0.15774593875465195
2017-08-31,0.2662814122265659,0.3289809413620754,0.24709436201987517,0.15764328439148367
2017-09-01,0.26503610554351814,0.32878363257940274,0.24717899400112575,0.15900126787595328
2017-09-04,0.2630958010987395,0.32799402610758693,0.24778713019328705,0.16112304260038654
2017-09-05,0.25792804257189744,0.33661169645779926,0.24657828717878913,0.15888197379151411
2017-09-06,0.2561836688006676,0.3359699055024202,0.24888950351877973,0.15895692217813245
2017-09-07,0.25360810083095975,0.34110176571249623,0.24756476266879393,0.15772537078775015
2017-09-08,0.2522516894877129,0.34174675446568736,0.2485652839495574,0.15743627209704225
2017-09-11,0.24969403035866786,0.34311202181060046,0.2507163243209124,0.15647762350981925
2017-09-12,0.24553977346355646,0.34527017809976235,0.25234066384635073,0.15684938459033046
2017-09-13,0.2486094241528495,0.3359644279412217,0.2566994662803162,0.1587266816256127
2017-09-14,0.2467801156808656,0.33657921736642793,0.25777201918265624,0.15886864777005025
2017-09-15,0.2451957993232083,0.33642669489845617,0.2585352236778875,0.15984228210044799
2017-09-18,0.24560309973639463,0.3349573485236576,0.2592910064896593,0.1601485452502885
2017-09-19,0.2496135817367545,0.3239836019840281,0.26371933325829533,0.16268348302092214
2017-09-20,0.24734264539785014,0.31964937670143534,0.2682977974319394,0.16471018046877525
2017-09-21,0.24943569351911798,0.31402232267582114,0.2705015846014366,0.16604039920362423
2017-09-22,0.25758836895480036,0.28962203342470483,0.2802500678262573,0.17253952979423742
2017-09-25,0.2594812229952499,0.2854651954306585,0.2825924165696009,0.1724611650044906
2017-09-26,0.26072317819857743,0.2779713696656829,0.2878958558011095,0.17340959633463024
2017-09-27,0.2586264121559085,0.2799519024442936,0.28721385682191203,0.17420782857788603
2017-09-28,0.2585088230276133,0.28009333827975813,0.2870284449916625,0.17436939370096616
2017-09-29,0.2549358938300408,0.2722218381684948,0.2956872955646358,0.17715497243682876
2017-10-09,0.2550008796815746,0.2702014149827648,0.2957464778928966,0.17905122744276403
2017-10-10,0.2543292952052892,0.2733709330299519,0.29380830149156173,0.17849147027319723
2017-10-11,0.2527541499400419,0.2694909017092361,0.29111998779312337,0.18663496055759868
2017-10-12,0.2563049191101756,0.2673558581819761,0.2870587924117921,0.1892804302960561
2017-10-13,0.25519042023301547,0.26755120754066375,0.28664047895367745,0.19061789327264336
2017-10-16,0.25126721936648505,0.27328306740766134,0.2863007784075214,0.18914893481833228
2017-10-17,0.2540996360914308,0.2713720834288944,0.2870988906830016,0.18742938979667317
2017-10-18,0.24197989124961414,0.27734112893433405,0.2904233456263317,0.1902556341897201
2017-10-19,0.24488452472232977,0.28154908419606367,0.2810687008980014,0.1924976901836052
2017-10-20,0.24663579227540078,0.276146582936021,0.2833570804446089,0.1938605443439694
2017-10-23,0.24607175442301185,0.2756527973083782,0.28247167740402235,0.19580377086458758
2017-10-24,0.24806575557301688,0.277453183516244,0.283740054217887,0.19074100669285224
2017-10-25,0.24885174492667034,0.27798206446458074,0.28503309784760134,0.18813309276114762
2017-10-26,0.24854564616805894,0.27879889738936875,0.28452239684963915,0.1881330595929331
2017-10-27,0.2460580498530484,0.2827401096381276,0.2807469704679179,0.19045487004090605
2017-10-30,0.24607042260426054,0.2835746310385554,0.27949457526518423,0.19086037109199983
2017-10-31,0.2504647377383702,0.2850627423316946,0.27437563702299406,0.19009688290694102
2017-11-01,0.25044558782586646,0.2808001516564983,0.2674824041547503,0.20127185636288505
2017-11-02,0.25071310399181124,0.28126100715945684,0.2664419243506083,0.2015839644981235
2017-11-03,0.25215960934972376,0.2885706721171048,0.2676377988720689,0.1916319196611026
2017-11-06,0.2511694015631128,0.2904174583214377,0.2663960178194844,0.19201712229596507
2017-11-07,0.25102792302979166,0.29046642123852723,0.2664584730376756,0.19204718269400559
2017-11-08,0.25417034115962395,0.28918640036485754,0.2652005462341045,0.19144271224141404
2017-11-09,0.2566440669813999,0.28835536956099533,0.2634896073287124,0.19151095612889252
2017-11-10,0.2586119070277305,0.2877599711942529,0.2629047368446196,0.19072338493339702
2017-11-13,0.25961274775355025,0.28352461537899815,0.2644138712388233,0.19244876562862825
2017-11-14,0.25979360851915895,0.28361065461154283,0.26342897425155,0.19316676261774823
2017-11-15,0.2613481613050964,0.2797143756702099,0.26421656997046933,0.19472089305422452
2017-11-16,0.2683545827746281,0.2719683652652218,0.2670615034842102,0.19261554847593984
2017-11-17,0.2693491327670139,0.27362082847340835,0.2650945538892357,0.19193548487034212
2017-11-20,0.2692867530440011,0.2735149034261,0.2650305886008495,0.19216775492904942
2017-11-21,0.2686658599610771,0.2723766397968136,0.26453967505902576,0.19441782518308368
2017-11-22,0.26874864933694165,0.27162673477172794,0.2647820728740229,0.19484254301730752
2017-11-23,0.26860134253977946,0.27104227755691557,0.2649080734740433,0.19544830642926173
2017-11-24,0.2674302308874132,0.270172451952197,0.2600317430984716,0.20236557406191819
2017-11-27,0.2674976547975164,0.2702179101728819,0.25993332343421016,0.2023511115953914
2017-11-28,0.2684149682145826,0.26942733306907624,0.2594102694610744,0.20274742925526676
2017-11-29,0.2695981070004833,0.2712583879861421,0.2550706354137301,0.2040728695996445
2017-11-30,0.2696593015651732,0.271464836935305,0.25512890307458724,0.20374695842493443
2017-12-01,0.2683985680294869,0.2701035115126328,0.25824072039748813,0.20325720006039225
2017-12-04,0.2712715852232509,0.2687014066724339,0.2575430533394283,0.20248395476488684
2017-12-05,0.276278301342555,0.2668180255907778,0.25610461069837076,0.2007990623682966
2017-12-06,0.2758777711260376,0.2672822226841866,0.25629798853628716,0.20054201765348859
2017-12-07,0.27355794916750126,0.2655778691239709,0.2596099133759361,0.20125426833259172
2017-12-08,0.2727190912708582,0.26521067629903095,0.2607634619091346,0.20130677052097634
2017-12-11,0.27340288310845096,0.26471907022733865,0.2606522299275716,0.20122581673663886
2017-12-12,0.27325396710632366,0.26463998308391995,0.2606784976282321,0.20142755218152428
2017-12-13,0.2732089752994231,0.2640990193274164,0.26170145757857566,0.20099054779458492
2017-12-14,0.27305638370931834,0.2641893625479287,0.26162307271824947,0.20113118102450359
2017-12-15,0.27298390195929634,0.2634791557748976,0.2629181876520746,0.2006187546137315
2017-12-18,0.27243666616588846,0.2625455299501526,0.2651035769251785,0.19991422695878053
2017-12-19,0.2746900227221439,0.26129694967547695,0.26394618512322754,0.20006684247915169
2017-12-20,0.27456662083414274,0.26139641640452327,0.2639044589474463,0.2001325038138878
2017-12-21,0.2745631470953586,0.26139367217676346,0.26390252744779263,0.2001406532800853
2017-12-22,0.27475024251337943,0.2611088591938015,0.2639269798230085,0.20021391846981054
2017-12-25,0.27514076769682094,0.2608328115133124,0.2636875188503439,0.20033890193952267
2017-12-26,0.2751260935434248,0.26087067528088465,0.263668100119016,0.20033513105667444
2017-12-27,0.27485125957773265,0.2613117667895491,0.2635420768803818,0.2002948967523365
2017-12-28,0.27404408671770253,0.2611718301396924,0.2633091445600012,0.2014749385826039
2017-12-29,0.2740417446699077,0.2608072075149923,0.26356866397904544,0.20158238383605454
2018-01-02,0.27387325552782493,0.2604535413574171,0.26406376524702774,0.20160943786773025
2018-01-03,0.2739561919302345,0.2604873326603491,0.26426921694993083,0.20128725845948559
2018-01-04,0.27385614449242,0.2599042214931469,0.26461171820373663,0.2016279158106964
2018-01-05,0.2735982672366388,0.2597691795784369,0.26481634582361685,0.20181620736130754
2018-01-08,0.272790134975761,0.2592875697873732,0.2655984100830499,0.202323885153816
2018-01-09,0.27190629666360017,0.2597413989414418,0.2659006308689543,0.20245167352600363
2018-01-10,0.271540721571885,0.2591174420271428,0.2668476268701216,0.20249420953085068
2018-01-11,0.2708401765064716,0.2584359954844538,0.2670922281212999,0.20363159988777482
2018-01-12,0.27055902360430056,0.25792851209657686,0.2685017158199373,0.20301074847918527
2018-01-15,0.2705322648191914,0.25772316110405574,0.2685650403465732,0.20317953373017972
2018-01-16,0.2701758325473383,0.2575174421990147,0.2687806264401895,0.20352609881345765
2018-01-17,0.27028282950007343,0.2574302600125648,0.26884496038454936,0.20344195010281238
2018-01-18,0.2717537590874999,0.25175471924354453,0.27130802366499873,0.20518349800395694
2018-01-19,0.2739190332227455,0.24984162416703712,0.27120968784272453,0.20502965476749285
2018-01-22,0.27617033627928406,0.2489154721841009,0.2705697381325053,0.20434445340410984
2018-01-23,0.27627353404002714,0.24866743591951623,0.27065712162330996,0.20440190841714653
2018-01-24,0.27613101248188093,0.24825025761949462,0.2713190527019567,0.20429967719666767
2018-01-25,0.27563217196974393,0.247372165345213,0.2724587224441014,0.2045369402409417
2018-01-26,0.27549077646173514,0.24672689423269406,0.27335828800070944,0.2044240413048614
2018-01-29,0.27566471024797834,0.24650563777918041,0.273458845771911,0.2043708062009302
2018-01-30,0.2750436218079878,0.24534172531943718,0.27507406574873194,0.20454058712384307
2018-01-31,0.2778399314328096,0.24767498531820598,0.2679143681392091,0.20657071510977543
2018-02-01,0.2783890587584731,0.24647697781661276,0.2681573143117211,0.20697664911319308
2018-02-02,0.2783341820048357,0.24619648483509332,0.2685353755826143,0.20693395757745675
2018-02-05,0.27856385107843556,0.24222212863928555,0.27408162237733674,0.2051323979049422
2018-02-06,0.27941582669013604,0.24135764186578176,0.2749050259774104,0.20432150546667185
2018-02-07,0.28051923703956316,0.2408233930803772,0.2748474113836929,0.2038099584963667
2018-02-08,0.2809402839358832,0.24121843388300415,0.27374364887699715,0.2040976333041155
2018-02-09,0.2808678475045542,0.24085236377095645,0.27430136750071293,0.2039784212237766
2018-02-12,0.2786733082486534,0.2394133538855267,0.2799104006134387,0.20200293725238128
2018-02-13,0.2765071263150829,0.235165833109586,0.2897360697856198,0.19859097078971133
2018-02-14,0.2761764308781257,0.23380417272829698,0.2916406688547827,0.1983787275387946
2018-02-22,0.2787057629364853,0.23372513293784067,0.28947404038228564,0.19809506374338837
2018-02-23,0.2849212646593952,0.23521135969015133,0.28073003576637906,0.1991373398840745
2018-02-26,0.2905174676180943,0.23352714312350092,0.2773055848649385,0.19864980439346627
2018-02-27,0.2923489433311705,0.23260891915268908,0.27652098866388813,0.19852114885225225
2018-02-28,0.2990288649610057,0.23050210567115653,0.2741407546201316,0.19632827474770617
2018-03-01,0.29857672986765127,0.23021690723660088,0.2754284409166805,0.19577792197906735
2018-03-02,0.2990627164340136,0.23064928892678432,0.27416312409827237,0.19612487054092975
2018-03-05,0.3013480873111952,0.2297484694663228,0.2724921919016957,0.19641125132078638
2018-03-06,0.30283699356318317,0.23066648109995033,0.27113057989049694,0.19536594544636962
2018-03-07,0.3101802482002966,0.2327647368365859,0.2585908400915004,0.19846417487161722
2018-03-08,0.31342072369530105,0.23140259127887455,0.25758188194745996,0.19759480307836452
2018-03-09,0.31535177016301524,0.2297960622834346,0.25710636760874234,0.19774579994480784
2018-03-12,0.315965283754699,0.22973573580405862,0.25656694756445986,0.19773203287678248
2018-03-13,0.3180326098508502,0.2298072863762955,0.25408618156984303,0.19807392220301134
2018-03-14,0.32592044791773006,0.22805271421962184,0.24977652645205145,0.19625031141059665
2018-03-15,0.32583218092885635,0.23060806436422848,0.24715962790783774,0.19640012679907742
2018-03-16,0.32801829860829473,0.22968292787773809,0.24644387891636166,0.1958548945976055
2018-03-19,0.3281601896888958,0.23063122427343277,0.24498075833390837,0.19622782770376315
2018-03-20,0.32818716138856674,0.23147507673177484,0.24367722808741757,0.19666053379224085
2018-03-21,0.32244004866419085,0.23791316992646966,0.2430853719097249,0.19656140949961462
2018-03-22,0.32328941139378126,0.2382817370048235,0.2422984659036123,0.19613038569778285
2018-03-23,0.31881694750651945,0.24260062271845453,0.24184660708034303,0.196735822694683
2018-03-26,0.30879200819521047,0.26144119399532284,0.23585579484265748,0.19391100296680921
2018-03-27,0.30493100388537553,0.2647282059467986,0.23505259203537585,0.19528819813245007
2018-03-28,0.2910222024349323,0.27381683976476107,0.23406999658079997,0.20109096121950668
2018-03-29,0.2888743216165413,0.27559816856328995,0.23337046251219154,0.2021570473079772
2018-03-30,0.28868979400392963,0.2759729756509013,0.2332795463191544,0.20205768402601476
2018-04-02,0.28612773266143626,0.28139284610207504,0.2322953409157833,0.2001840803207055
2018-04-03,0.28436197628573384,0.28419886740504274,0.2311761834732697,0.2002629728359537
2018-04-04,0.28532634897076065,0.28065676228392616,0.232522550651114,0.20149433809419914
2018-04-09,0.2842426466643643,0.2819606011197514,0.2314997554144611,0.20229699680142307
2018-04-10,0.27984885195140097,0.2889184843003741,0.23231886639615915,0.19891379735206594
2018-04-11,0.280293586591296,0.2892334657658358,0.2317359035570433,0.19873704408582504
2018-04-12,0.2830635604703846,0.28980282593920853,0.2292501238993119,0.19788348969109482
2018-04-13,0.2798846492919208,0.2925341683564938,0.22706744392731998,0.20051373842426543
2018-04-16,0.2992876520236696,0.28736281531681457,0.21700769532317307,0.1963418373363427
2018-04-17,0.2956643660384287,0.2852445356538288,0.22452005173382136,0.19457104657392113
2018-04-18,0.29102890245976626,0.2963418922294259,0.22061903271461686,0.19201017259619108
2018-04-19,0.2914545998592502,0.296772941775664,0.2204573229154348,0.19131513544965106
2018-04-20,0.2806477150808201,0.29969642555064097,0.2201989027744345,0.1994569565941045
2018-04-23,0.2784767847578095,0.2987561970911216,0.21828621829724779,0.2044807998538211
2018-04-24,0.2825527829222689,0.2925644988125497,0.2195746418853498,0.20530807637983173
2018-04-25,0.2890496475425887,0.2761504882065887,0.2244116447192533,0.21038821953156916
2018-04-26,0.28194615708410686,0.28063958617335044,0.22606036849224262,0.21135388825030008
2018-04-27,0.2817290045291082,0.2762141836182913,0.2234906936161507,0.21856611823644964
2018-05-02,0.28145050552230055,0.27696959131807247,0.22127834724608392,0.22030155591354295
2018-05-03,0.27774014306952305,0.2756507613220825,0.22214530550279207,0.2244637901056025
2018-05-04,0.26871127947607854,0.2630198532913342,0.21289716951499485,0.25537169771759255
2018-05-07,0.2691444201308349,0.26356254944236357,0.21223588652560585,0.2550571439011958
2018-05-08,0.27131268513172174,0.26503578056415433,0.20691622430978496,0.2567353099943389
2018-05-09,0.2721774126015505,0.268197520268442,0.194604472323982,0.2650205948060255
2018-05-10,0.2670305740440372,0.2705621936788756,0.19612226269226987,0.2662849695848174
2018-05-11,0.2671727871259966,0.26945091103636754,0.1953624833069436,0.2680138185306923
2018-05-14,0.2601203791377799,0.27400277132878653,0.1936372727493782,0.27223957678405536
2018-05-15,0.2594426747231341,0.2737022915717773,0.19439053598586278,0.27246449771922593
2018-05-16,0.2601600278657244,0.2749884478785028,0.1928596819422985,0.27199184231347434
2018-05-17,0.2603923427858277,0.2752891803188293,0.19190339297628123,0.27241508391906183
2018-05-18,0.25417337515057575,0.2629821485651604,0.1864538224107745,0.29639065387348934
2018-05-21,0.25417038547233084,0.2632691905804833,0.18595235000622817,0.29660807394095773
2018-05-22,0.25631377092630825,0.2666707944700228,0.18705919521695896,0.28995623938671006
2018-05-23,0.25560495091692453,0.2696564017965446,0.18542884511110072,0.28930980217543
2018-05-24,0.2579279130786643,0.2690429717515158,0.18186452358749342,0.29116459158232655
2018-05-25,0.25686517115028606,0.2691701009440059,0.1835580343209239,0.2904066935847842
2018-05-28,0.2576171071268458,0.26782126089250574,0.18316472072667975,0.2913969112539688
2018-05-29,0.259139936046415,0.2674050884145612,0.17994046771653185,0.29351450782249205
2018-05-30,0.2570080990340591,0.2640268260685334,0.17971412768488584,0.29925094721252177
2018-05-31,0.25913348425186516,0.26537438292530646,0.18007332609143875,0.29541880673138976
